pidp,sclfsato,age_dv,fimnnet_dv,nchild_dv,hiqual_dv,hhsize,ever_married,log_income,sex_female,occ_2.0,occ_3.0
816949287,6.0,60.0,3200.0,0,4.0,1.0,1,8.071218539969863,0,False,False
816952695,5.0,27.0,3268.0,0,1.0,,1,8.092239406724211,0,False,False
816954047,6.0,59.0,10965.669921875,0,1.0,3.0,0,9.302615944912818,0,False,False
816958888,7.0,60.0,3323.419921875,0,2.0,2.0,0,8.109050478283644,1,False,False
816962891,1.0,55.0,2131.17993164063,3,1.0,6.0,0,7.664900177428478,0,True,False
816962899,4.0,31.0,2.54999995231628,0,3.0,2.0,1,1.2669475900552907,0,False,False
816971731,6.0,65.0,2630.34008789063,0,5.0,2.0,0,7.875248534522745,0,False,True
816974447,3.0,61.0,2800.0,0,4.0,1.0,1,7.937731775260109,1,False,False
816979887,6.0,60.0,0.0,0,4.0,2.0,0,0.0,0,False,False
816979891,6.0,57.0,2278.56005859375,0,3.0,2.0,0,7.731737746572809,1,False,False
816984647,3.0,48.0,1574.14001464844,1,2.0,4.0,0,7.362099445498009,1,False,True
816984651,5.0,52.0,4132.58984375,1,2.0,4.0,0,8.326901519971214,0,False,False
816992131,6.0,40.0,3579.75,2,1.0,4.0,0,8.183327554659975,0,True,False
816995527,5.0,42.0,3762.63989257813,0,1.0,1.0,1,8.233141824656128,0,True,False
816998927,5.0,49.0,3253.0,1,1.0,4.0,0,8.087640287778983,1,False,False
816998931,6.0,46.0,354.170013427734,1,2.0,4.0,0,5.872596585898152,0,True,False
817007087,4.0,61.0,8783.0,0,2.0,1.0,1,9.080687163749312,0,False,False
817007091,6.0,60.0,7517.830078125,0,1.0,1.0,1,8.925165830123463,1,False,False
817011173,5.0,34.0,2056.09008789063,2,3.0,4.0,0,7.629047684459935,1,False,False
817014567,6.0,54.0,1532.65002441406,0,1.0,3.0,0,7.3354058101444535,1,True,False
817014571,6.0,60.0,4088.0,0,1.0,3.0,0,8.316055720364643,0,False,False
817015247,6.0,52.0,2767.52001953125,0,5.0,3.0,0,7.926068167420279,0,True,False
817015931,4.0,57.0,890.0,0,4.0,3.0,0,6.792344427470809,1,True,False
817021367,5.0,44.0,2363.0,0,1.0,1.0,1,7.768110378525988,1,True,False
817022731,6.0,33.0,2761.31005859375,0,1.0,2.0,0,7.923822586391997,1,False,False
817024089,6.0,63.0,541.669982910156,0,4.0,2.0,1,6.296501368889505,0,True,False
817026811,3.0,54.0,1207.56994628906,0,1.0,2.0,0,7.097193077069431,1,False,False
817028859,6.0,27.0,1800.0,0,1.0,1.0,1,7.496097345175956,1,False,False
817030207,5.0,48.0,655.789978027344,0,4.0,4.0,0,6.487364299232739,1,False,False
817030211,5.0,52.0,1207.43005371094,0,4.0,4.0,0,7.097077319867712,0,True,False
817030219,5.0,27.0,1727.52001953125,0,3.0,4.0,1,7.455020841320208,0,False,True
817032247,6.0,51.0,1759.33996582031,0,1.0,2.0,0,7.473262231776647,1,True,False
817032251,5.0,63.0,1729.0,0,4.0,3.0,1,7.455876687491824,0,False,True
817041087,6.0,55.0,8808.330078125,1,3.0,4.0,0,9.083566674963473,0,False,False
817041091,5.0,46.0,2939.5,0,3.0,2.0,0,7.986334913900011,1,False,False
817043807,3.0,42.0,1208.33996582031,3,1.0,5.0,0,7.097830006967791,1,False,False
817043811,6.0,42.0,5041.669921875,3,1.0,5.0,0,8.525690967203094,0,False,False
817045847,2.0,46.0,3940.36010742188,2,1.0,,0,8.279281147651878,1,False,False
817047887,6.0,60.0,1787.0,0,2.0,1.0,1,7.488852955733459,1,False,False
817052647,6.0,52.0,3409.580078125,0,2.0,3.0,1,8.134637666697444,1,True,False
817054687,6.0,57.0,4500.0,0,2.0,2.0,0,8.412054873292933,0,False,False
817054695,3.0,26.0,1907.4599609375,0,3.0,1.0,1,7.554051892629349,1,False,False
817068287,6.0,45.0,3089.0,2,1.0,3.0,1,8.035926369891792,1,False,False
817076451,6.0,40.0,3490.0,2,3.0,4.0,0,8.157943507105037,0,False,False
817077807,5.0,48.0,4488.330078125,0,3.0,4.0,0,8.409458766514211,0,True,False
817077811,6.0,49.0,0.0,0,1.0,4.0,0,0.0,1,False,False
817083247,2.0,54.0,1753.32995605469,0,2.0,1.0,0,7.469842271577236,0,False,True
817097527,6.0,58.0,3550.669921875,0,1.0,1.0,1,8.175173172393986,0,False,False
817101607,6.0,41.0,4200.0,2,1.0,4.0,0,8.343077871169383,0,False,True
817119287,6.0,62.0,1666.67004394531,0,1.0,3.0,0,7.419182747970139,1,True,False
817119291,6.0,61.0,3601.03002929688,0,4.0,3.0,0,8.189252862540927,0,False,False
817119967,6.0,52.0,931.390014648438,0,3.0,2.0,0,6.837751197803997,1,False,False
817120647,5.0,61.0,2708.330078125,0,1.0,3.0,0,7.904456679669978,0,False,False
817124727,5.0,58.0,3775.5,0,3.0,2.0,0,8.236552933753503,0,False,True
817125411,6.0,63.0,1191.60998535156,0,4.0,2.0,0,7.083899449412264,1,True,False
817125415,5.0,37.0,2008.32995605469,0,3.0,1.0,1,7.605556590281255,0,False,False
817132891,5.0,40.0,1581.88000488281,4,1.0,6.0,0,7.367001254659676,1,False,False
817132895,7.0,39.0,5920.14990234375,0,3.0,,0,8.686285949276623,0,False,True
817141727,6.0,57.0,962.0,0,2.0,2.0,0,6.870053411798126,1,False,False
817141731,7.0,58.0,2832.25,0,3.0,2.0,0,7.949179741613058,0,False,True
817144447,3.0,56.0,1965.0,2,3.0,4.0,0,7.583756300707112,0,False,True
817148527,3.0,47.0,783.469970703125,1,3.0,4.0,0,6.665008293178028,1,False,True
817150567,7.0,41.0,1224.07995605469,2,2.0,4.0,0,7.110761391097544,1,False,False
817169611,5.0,63.0,0.0,0,5.0,2.0,0,0.0,1,False,False
817170291,5.0,63.0,3558.72998046875,0,2.0,2.0,0,8.177439972786521,0,False,False
817181847,5.0,51.0,2093.669921875,0,3.0,1.0,1,7.647151264752185,1,False,False
817181855,6.0,27.0,2366.0,0,1.0,2.0,0,7.769378609513984,1,True,False
817182527,6.0,58.0,2400.0,0,4.0,3.0,0,7.783640596221253,0,False,True
817185927,6.0,62.0,2231.669921875,0,3.0,3.0,0,7.710953422676169,0,False,True
817185939,4.0,33.0,1408.32995605469,0,1.0,4.0,1,7.2508696619530335,1,False,False
817191365,5.0,62.0,1409.76000976563,0,1.0,1.0,1,7.251883852174515,0,False,False
817228771,3.0,46.0,1818.91003417969,2,4.0,3.0,1,7.50654234707965,1,False,False
817234207,6.0,47.0,1029.17004394531,0,1.0,1.0,1,6.937479158806666,1,True,False
817236251,6.0,46.0,2767.89990234375,2,1.0,4.0,0,7.92620537312924,0,False,False
817238364,5.0,41.0,1913.75,0,2.0,1.0,1,7.557342344789703,0,False,False
817239651,5.0,58.0,3413.580078125,0,1.0,1.0,1,8.135809800498377,1,False,False
817249847,6.0,54.0,3852.330078125,0,1.0,2.0,1,8.256693008780653,1,False,False
817253247,7.0,55.0,1911.67004394531,0,4.0,1.0,1,7.556255473615094,1,False,True
817255287,5.0,48.0,1664.0,0,3.0,2.0,0,7.417580402414544,0,False,False
817255291,6.0,43.0,2974.0,0,1.0,2.0,0,7.99799931797973,1,False,False
817256647,6.0,46.0,1698.67004394531,1,3.0,2.0,1,7.438189419409181,1,False,True
817256651,6.0,47.0,2448.0,0,2.0,1.0,1,7.803435056952168,0,False,False
817258007,5.0,61.0,1532.66003417969,0,1.0,1.0,1,7.335412336883152,0,False,True
817258180,7.0,25.0,1454.0,0,1.0,2.0,0,7.282761179605593,0,False,False
817271607,5.0,62.0,1744.21997070313,0,4.0,5.0,1,7.464635884401452,1,False,True
817271611,4.0,56.0,1996.84997558594,0,4.0,5.0,1,7.599826869094983,1,False,True
817274327,3.0,47.0,1211.67004394531,0,2.0,2.0,1,7.10057985540771,0,False,False
817275687,4.0,64.0,866.669982910156,0,3.0,3.0,0,6.765811438343919,1,False,False
817278407,6.0,60.0,2203.669921875,0,1.0,5.0,0,7.698333081380703,0,False,True
817278411,5.0,61.0,1490.0,0,3.0,5.0,0,7.307202314764738,1,False,True
817278415,6.0,25.0,2338.919921875,0,1.0,5.0,1,7.757871986345241,0,False,False
817278486,3.0,42.0,2520.0,0,4.0,2.0,0,7.83241092718792,0,False,False
817294727,6.0,50.0,333.410003662109,0,1.0,1.0,1,5.812367796020597,1,True,False
817296085,6.0,60.0,6970.669921875,0,1.0,2.0,0,8.849610062127756,0,False,False
817306975,5.0,35.0,1516.67004394531,0,3.0,2.0,0,7.324931571974086,1,True,False
817313767,3.0,42.0,2772.89990234375,2,1.0,4.0,0,7.928009515992922,1,False,False
817313771,5.0,50.0,2500.0,2,3.0,4.0,0,7.824445930877619,0,True,False
817317855,6.0,33.0,3005.0,2,1.0,4.0,0,8.00836557031292,1,True,False
817325331,6.0,64.0,936.630004882813,0,4.0,2.0,0,6.843355420105511,0,True,False
817325335,7.0,31.0,2275.0,0,3.0,2.0,1,7.730174795246222,0,False,False
817333487,6.0,49.0,2777.88989257813,0,1.0,4.0,0,7.929806807719033,1,False,False
817333491,6.0,58.0,1114.28002929688,0,4.0,4.0,0,7.016860799713465,0,True,False
817362047,6.0,55.0,1625.0,0,1.0,4.0,0,7.3938782901077555,1,False,True
817362051,5.0,57.0,0.0,0,2.0,4.0,0,0.0,0,False,False
817366944,5.0,26.0,4.32999992370605,0,3.0,2.0,0,1.6733512238636912,1,False,True
817374289,3.0,34.0,3118.0,0,2.0,,1,8.045267716607803,0,False,False
817387887,3.0,58.0,2100.0,0,5.0,2.0,0,7.650168700845001,1,False,False
817387891,5.0,64.0,1100.0,0,3.0,2.0,0,7.00397413672268,0,False,False
817387899,6.0,39.0,3490.7900390625,0,1.0,3.0,0,8.158169788881075,0,False,False
817411685,2.0,64.0,2045.67004394531,0,3.0,3.0,0,7.623969382607862,0,False,True
817411693,6.0,28.0,3202.14990234375,0,1.0,1.0,1,8.071889949120896,0,False,False
817411697,6.0,25.0,1438.0,0,3.0,3.0,1,7.271703706887368,1,False,True
817415095,3.0,40.0,3114.580078125,0,1.0,3.0,1,8.044170634791495,1,False,False
817431407,6.0,52.0,1500.0,0,5.0,3.0,1,7.313886831633462,1,False,False
817431411,6.0,27.0,2300.0,0,1.0,1.0,1,7.741099090035366,1,False,False
817431415,5.0,25.0,1919.57995605469,0,1.0,3.0,1,7.560382479855907,1,True,False
817441780,4.0,25.0,2300.0,0,3.0,3.0,1,7.741099090035366,0,False,False
817456567,6.0,50.0,2660.0,0,1.0,4.0,1,7.886457270977689,1,False,False
817456595,7.0,57.0,0.0,0,5.0,4.0,1,0.0,1,False,False
817489207,4.0,43.0,1967.32995605469,0,2.0,5.0,0,7.584940724155627,1,False,False
817489211,4.0,52.0,3604.26000976563,0,1.0,5.0,0,8.190149171879801,0,False,False
817515725,6.0,58.0,1973.93005371094,0,2.0,2.0,0,7.588288260865505,0,False,False
817515729,7.0,58.0,2561.0,0,2.0,2.0,0,7.848543482456679,1,True,False
817515737,5.0,26.0,2324.830078125,0,1.0,2.0,0,7.751832277153427,1,True,False
817542245,6.0,63.0,2900.0,0,3.0,3.0,0,7.972810784121404,0,False,False
817542257,6.0,38.0,1319.25,0,2.0,3.0,1,7.185576391587043,0,False,False
817557418,3.0,31.0,1384.0,1,,6.0,0,7.233455418621439,1,False,True
817602765,6.0,46.0,2971.0,1,3.0,2.0,1,7.99699040583765,1,False,False
817612285,5.0,63.0,15668.580078125,0,3.0,2.0,0,9.659476537168727,1,False,False
817612293,3.0,58.0,1900.65002441406,0,5.0,2.0,0,7.550477222186123,0,False,True
817625340,2.0,40.0,1628.19995117188,1,1.0,3.0,0,7.395844345803646,1,False,False
817645704,3.0,37.0,4000.0,0,1.0,2.0,0,8.294299608857235,1,False,False
817693302,5.0,38.0,2925.0,0,2.0,2.0,0,7.98139158158007,0,False,False
817706930,6.0,46.0,2062.0,0,2.0,2.0,0,7.631916513071252,0,False,True
817708847,5.0,44.0,6007.16015625,1,1.0,3.0,0,8.700873850254121,0,False,False
817709531,4.0,56.0,1864.98999023438,0,4.0,,0,7.531547017102644,1,False,False
817709535,4.0,30.0,3388.0,0,4.0,1.0,1,8.128290171607052,0,False,True
817712927,2.0,48.0,0.0,1,5.0,5.0,0,0.0,1,False,False
817712931,4.0,50.0,1888.92004394531,1,5.0,5.0,0,7.544289802367974,0,False,False
817712935,6.0,27.0,6.1100001335144,0,1.0,5.0,1,1.9615022625935459,1,False,False
817720502,5.0,44.0,1683.32995605469,0,4.0,2.0,1,7.4291231115088,1,False,True
817725845,6.0,52.0,3708.330078125,1,2.0,3.0,0,8.218606567362444,0,False,False
817725849,6.0,49.0,3870.0,1,3.0,3.0,0,8.261268150577648,1,False,False
817726527,7.0,54.0,3791.330078125,1,1.0,4.0,0,8.240735905505677,0,False,True
817726531,7.0,43.0,2004.0,1,1.0,4.0,0,7.60339933974067,1,False,True
817742851,5.0,40.0,2383.330078125,4,1.0,7.0,0,7.7766734741904955,0,True,False
817757125,4.0,47.0,676.0,0,5.0,3.0,0,6.517671272912275,1,False,False
817757129,6.0,54.0,2458.21997070313,0,3.0,3.0,0,7.807599493564276,0,False,False
817761211,6.0,59.0,984.330017089844,0,5.0,7.0,0,6.892976627788613,1,False,False
817761223,5.0,31.0,2642.6298828125,0,1.0,7.0,0,7.8799082073652515,0,False,False
817761227,6.0,29.0,2160.0,0,1.0,7.0,1,7.6783263565068856,0,True,False
817761231,6.0,25.0,3033.330078125,0,1.0,7.0,0,8.017745947044666,0,True,False
817761964,4.0,39.0,2951.0,2,1.0,4.0,0,7.990238185720363,0,False,False
817771411,7.0,48.0,2820.0,2,4.0,6.0,0,7.944846711001996,0,False,True
817774817,6.0,30.0,1773.32995605469,0,3.0,3.0,1,7.481178141095748,1,False,True
817791139,3.0,29.0,1431.06994628906,0,3.0,4.0,0,7.266876191501629,0,False,False
817802776,6.0,26.0,1811.88000488281,0,4.0,3.0,0,7.502672022620069,0,False,False
817807445,6.0,50.0,1325.0,0,1.0,4.0,0,7.189922170745808,1,False,False
817838729,6.0,31.0,379.170013427734,0,3.0,,1,5.940618556422407,1,False,True
817847569,4.0,57.0,3744.169921875,0,4.0,2.0,0,8.228222267919326,0,True,False
817871367,6.0,51.0,6443.5,0,1.0,3.0,0,8.770982332844834,0,False,False
817903329,6.0,57.0,1818.17004394531,0,1.0,4.0,0,7.506135656251917,1,False,True
817906059,5.0,28.0,8.90999984741211,0,3.0,,1,2.2935443329445313,1,False,False
817908085,4.0,61.0,287.989990234375,0,3.0,1.0,1,5.666392051645382,0,True,False
817912845,5.0,51.0,1957.0,0,4.0,1.0,1,7.579678823090456,0,False,True
817917605,4.0,48.0,2119.57006835938,1,3.0,4.0,0,7.659440231688406,0,True,False
817917607,3.0,55.0,3429.169921875,0,1.0,1.0,1,8.140365078838173,0,False,False
817917609,5.0,47.0,1065.17004394531,1,4.0,4.0,0,6.971828107900645,1,True,False
817917611,6.0,56.0,4084.0,0,1.0,3.0,1,8.315077007294104,1,False,False
817918285,6.0,50.0,1939.96997070313,0,4.0,4.0,0,7.570943112005092,1,True,False
817918293,4.0,25.0,23.6399993896484,0,4.0,4.0,1,3.2043711138945556,1,True,False
817923047,4.0,50.0,819.219970703125,0,1.0,1.0,1,6.709572561238866,1,False,False
817924602,1.0,34.0,1620.67004394531,0,4.0,1.0,1,7.391211788547141,0,False,True
817955015,5.0,27.0,1652.5400390625,0,2.0,4.0,1,7.410673746862574,0,True,False
817961129,5.0,41.0,1000.0,2,4.0,4.0,0,6.90875477931522,0,False,False
817961807,5.0,38.0,0.0,4,9.0,6.0,0,0.0,1,False,False
817961811,6.0,41.0,2440.32006835938,4,3.0,6.0,0,7.800294183615918,0,False,False
817965328,6.0,39.0,3500.0,1,1.0,3.0,0,8.160803920954665,0,False,False
817969967,4.0,55.0,1908.32995605469,0,2.0,4.0,0,7.554507651144703,1,False,False
817969971,2.0,56.0,2940.0,0,3.0,4.0,0,7.9865049385539955,0,True,False
817978135,4.0,28.0,0.0,0,1.0,2.0,0,0.0,0,False,False
817992407,6.0,56.0,1900.0,1,1.0,5.0,0,7.550135342488429,0,False,True
817999887,7.0,40.0,1307.57995605469,1,5.0,4.0,0,7.1766978252273095,1,False,True
817999891,6.0,42.0,693.330017089844,1,4.0,4.0,0,6.542947376426647,0,False,True
818034565,6.0,58.0,2593.830078125,0,1.0,2.0,0,7.861276312964718,1,False,False
818040772,6.0,30.0,1833.0,2,4.0,4.0,0,7.51425465281641,0,False,True
818044765,6.0,52.0,3041.669921875,0,1.0,2.0,0,8.020490672726977,0,False,False
818070607,6.0,54.0,1345.67004394531,3,1.0,5.0,0,7.205390190164122,0,False,False
818076741,2.0,26.0,1600.0,0,1.0,1.0,1,7.3783837129967145,0,False,False
818091011,3.0,31.0,896.0,0,2.0,1.0,1,6.799055862058796,1,True,False
818094504,6.0,54.0,854.0,0,5.0,2.0,0,6.75110146893676,0,False,True
818095180,6.0,31.0,1972.42004394531,0,1.0,2.0,0,7.587523379433057,1,False,False
818110045,5.0,54.0,2684.0,0,3.0,5.0,0,7.895436006942965,1,False,False
818110049,5.0,59.0,5055.830078125,0,1.0,4.0,0,8.528495099195494,0,False,False
818110053,6.0,25.0,1716.67004394531,0,1.0,5.0,1,7.448724025859604,0,False,False
818114125,6.0,45.0,3466.669921875,0,3.0,4.0,0,8.15123815513396,0,False,True
818114129,6.0,43.0,975.0,0,9.0,4.0,0,6.883462586413092,1,False,True
818114133,5.0,25.0,1950.0,0,4.0,4.0,1,7.576097340623111,0,False,True
818115489,6.0,36.0,4072.80004882813,3,3.0,4.0,1,8.312331515765933,1,False,False
818123647,6.0,64.0,2546.580078125,0,4.0,4.0,1,7.8428991986067675,1,False,False
818123651,3.0,36.0,3170.0,0,1.0,4.0,1,8.061802274538348,1,False,True
818124325,6.0,56.0,1654.25,0,2.0,1.0,1,7.411707333804955,1,False,False
818124333,3.0,26.0,2137.419921875,0,1.0,1.0,1,7.667822481034119,0,False,False
818128419,5.0,28.0,2.0,0,1.0,,0,1.0986122886681096,1,False,False
818146085,7.0,55.0,2236.93994140625,0,5.0,2.0,0,7.713311052679009,1,True,False
818146087,5.0,58.0,1914.88000488281,0,4.0,1.0,1,7.557932328637867,0,False,False
818146089,6.0,55.0,2002.92004394531,0,4.0,2.0,0,7.6028605631779165,0,False,True
818146093,6.0,26.0,1925.0,0,3.0,2.0,0,7.563200592358071,1,True,False
818147447,6.0,42.0,2093.0,0,1.0,2.0,0,7.646831391430482,1,False,False
818152891,7.0,42.0,0.0,1,5.0,6.0,0,0.0,1,False,False
818157649,6.0,52.0,1609.17004394531,0,4.0,3.0,0,7.3840950697587235,0,False,True
818205245,6.0,51.0,2495.830078125,0,4.0,1.0,1,7.822777237553747,0,False,False
818205249,6.0,49.0,0.0,0,4.0,3.0,1,0.0,1,True,False
818213413,4.0,65.0,545.0,0,5.0,2.0,0,6.302618975744905,0,False,False
818216900,6.0,46.0,0.0,0,4.0,2.0,1,0.0,0,False,False
818217491,4.0,38.0,1946.5,0,1.0,3.0,0,7.574301777744903,1,False,False
818235845,3.0,55.0,1220.0,0,3.0,1.0,1,7.107425474110705,1,False,True
818235849,5.0,31.0,0.0,2,2.0,4.0,0,0.0,1,False,False
818237380,5.0,26.0,3767.86010742188,0,3.0,2.0,0,8.23452787594839,0,True,False
818279367,1.0,47.0,2587.80004882813,2,9.0,9.0,0,7.858949745725471,0,False,True
818279371,5.0,45.0,725.830017089844,2,9.0,9.0,0,6.588692636012939,1,False,False
818279375,6.0,26.0,65.5,0,4.0,9.0,1,4.197201947661808,1,False,False
818291684,3.0,38.0,3818.169921875,2,1.0,4.0,0,8.24778838004952,0,False,False
818316765,6.0,63.0,1350.75,0,4.0,3.0,0,7.209155328262114,0,False,True
818316769,6.0,56.0,1587.97998046875,0,3.0,3.0,0,7.370847567633405,1,False,True
818316773,1.0,34.0,4641.0,1,4.0,3.0,0,8.442900586834382,1,True,False
818338529,2.0,47.0,2447.47998046875,0,3.0,3.0,1,7.8032226948658385,0,False,False
818360285,2.0,53.0,2634.0,1,2.0,2.0,1,7.876638460975463,1,True,False
818365725,5.0,61.0,2460.330078125,0,1.0,1.0,1,7.808457164975107,0,False,False
818380689,3.0,60.0,2932.169921875,0,1.0,3.0,0,7.98383900179471,1,False,False
818388847,3.0,58.0,1125.5,0,3.0,1.0,1,7.026870759872299,1,True,False
818399725,5.0,52.0,2739.28002929688,0,1.0,3.0,0,7.915815394633317,1,True,False
818399729,6.0,56.0,4372.919921875,0,1.0,3.0,0,8.383414893313066,0,False,False
818423525,5.0,60.0,2489.0,0,1.0,4.0,0,7.820037989458753,0,False,False
818423529,5.0,55.0,2989.0,0,1.0,4.0,0,8.003028666384733,1,False,False
818441374,1.0,39.0,848.0,1,3.0,4.0,0,6.744059186311348,0,False,False
818520765,5.0,61.0,3416.669921875,0,4.0,4.0,0,8.13671428846666,0,False,False
818520769,5.0,50.0,1366.0,0,4.0,4.0,0,7.220373836723949,1,False,False
818584009,3.0,29.0,2096.0,0,4.0,2.0,0,7.64826303090192,0,False,False
818586727,7.0,45.0,2517.0,2,1.0,4.0,0,7.831220214604293,1,False,False
818586731,6.0,48.0,2610.0,2,2.0,4.0,0,7.8674885686991285,0,False,False
818588095,6.0,35.0,2986.46997070313,3,2.0,5.0,0,8.00218214454176,1,False,False
818588099,6.0,29.0,2569.46997070313,0,1.0,1.0,1,7.851844029148826,1,False,False
818604419,7.0,34.0,3892.669921875,2,4.0,3.0,1,8.26710741651369,1,False,True
818607135,6.0,34.0,2250.169921875,2,1.0,4.0,0,7.71920532534114,0,False,True
818607139,6.0,32.0,1067.96997070313,2,1.0,4.0,0,6.974450819613769,1,False,True
818609171,7.0,26.0,910.0,2,3.0,6.0,1,6.814542897259958,1,False,False
818611207,6.0,48.0,2660.31005859375,1,2.0,2.0,1,7.8865737837665675,1,False,False
818619466,5.0,30.0,21.0799999237061,0,1.0,2.0,0,3.094672217953555,1,False,False
818626847,2.0,52.0,1833.0,0,4.0,4.0,0,7.51425465281641,0,False,True
818626851,6.0,49.0,947.349975585938,0,1.0,4.0,0,6.854723606686606,1,False,True
818627525,4.0,58.0,1392.11999511719,0,5.0,2.0,0,7.23930111157536,1,True,False
818627529,5.0,61.0,1729.82995605469,0,4.0,2.0,0,7.456356315835973,0,False,False
818637047,6.0,41.0,2100.0,1,3.0,3.0,0,7.650168700845001,0,False,False
818637051,3.0,41.0,1307.32995605469,1,2.0,3.0,0,7.176506760185595,1,False,False
818645207,6.0,55.0,5250.0,0,1.0,2.0,0,8.566173813637858,0,False,False
818650651,5.0,32.0,893.75,2,4.0,4.0,0,6.796544349646135,1,False,True
818656771,6.0,29.0,1250.82995605469,0,1.0,2.0,1,7.132361724588273,1,False,True
818656775,6.0,28.0,1308.67004394531,0,4.0,2.0,1,7.177530509618491,1,False,True
818658131,7.0,54.0,916.669982910156,1,4.0,6.0,0,6.821837830245835,0,False,False
818658135,7.0,49.0,1372.90002441406,1,9.0,6.0,0,7.225408707699798,1,False,True
818661527,4.0,59.0,2061.21997070313,0,1.0,1.0,1,7.631538337210713,1,False,False
818666287,6.0,43.0,4110.330078125,0,2.0,5.0,0,8.321501875118381,0,False,False
818666291,6.0,43.0,2122.89990234375,0,2.0,5.0,0,7.661009254294516,1,True,False
818669685,6.0,44.0,2336.669921875,0,1.0,3.0,0,7.756909952371039,1,True,False
818672407,4.0,56.0,1725.56994628906,0,3.0,1.0,1,7.453892029353777,0,False,True
818673775,5.0,26.0,574.169982910156,0,4.0,3.0,1,6.3546656195620885,0,False,False
818706542,6.0,57.0,2708.330078125,0,4.0,6.0,0,7.904456679669978,0,False,False
818706582,6.0,49.0,938.0,0,2.0,6.0,0,6.844815479208263,1,False,False
818714565,5.0,59.0,2177.96997070313,0,1.0,3.0,0,7.686607553621172,0,False,False
818715927,6.0,55.0,803.929992675781,0,5.0,2.0,0,6.690755308016687,0,False,True
818715931,6.0,54.0,3400.0,0,1.0,1.0,1,8.131824785007195,1,False,False
818715943,5.0,30.0,1321.23999023438,2,1.0,3.0,1,7.187082539665501,1,False,False
818740486,5.0,38.0,1808.63000488281,2,3.0,4.0,0,7.500877686172012,1,False,False
818778493,6.0,41.0,2400.02001953125,0,3.0,3.0,1,7.783648934183681,0,True,False
818783245,6.0,50.0,1074.67004394531,0,3.0,2.0,0,6.98069904308637,1,False,True
818783253,6.0,50.0,3033.330078125,0,4.0,2.0,0,8.017745947044666,0,False,True
818788774,6.0,37.0,2416.89990234375,0,,2.0,0,7.790654633437694,0,True,False
818819285,6.0,37.0,2518.0,2,4.0,5.0,0,7.83161727635261,0,False,False
818870285,6.0,48.0,3016.669921875,0,1.0,5.0,0,8.012240263523749,0,True,False
818870289,5.0,48.0,1452.90002441406,0,1.0,5.0,0,7.2820048967294975,1,False,True
818917885,5.0,53.0,1930.0,0,3.0,5.0,0,7.565793282428515,1,False,True
818917893,6.0,52.0,2400.0,0,3.0,5.0,0,7.783640596221253,0,False,False
818979162,7.0,37.0,8742.6298828125,2,1.0,4.0,0,9.076080700828365,0,False,False
818985970,5.0,30.0,148.639999389648,1,2.0,3.0,0,5.008232405401143,1,True,False
819035525,6.0,45.0,2304.0,2,1.0,4.0,0,7.742835955430749,1,False,False
819035529,6.0,45.0,2957.080078125,2,1.0,4.0,0,7.992295714616619,0,True,False
819053282,5.0,32.0,981.0,0,2.0,2.0,1,6.889591308354466,1,False,False
819066125,6.0,60.0,2126.5,0,5.0,2.0,0,7.66270286044753,0,True,False
819086525,4.0,62.0,1776.67004394531,0,2.0,1.0,1,7.483058821768664,0,False,True
819132085,5.0,54.0,2625.0,0,1.0,4.0,0,7.873217054862741,0,False,False
819132089,3.0,53.0,2723.0,0,1.0,4.0,0,7.909856667269403,1,True,False
819148486,5.0,53.0,1813.31005859375,0,4.0,3.0,0,7.503460541423887,1,True,False
819157245,6.0,50.0,1604.77001953125,0,2.0,4.0,0,7.381358683462489,1,False,False
819157249,6.0,56.0,4845.0,0,1.0,4.0,0,8.48590890137647,0,False,False
819173565,5.0,41.0,2289.09008789063,1,4.0,4.0,0,7.736346435464731,0,False,False
819173569,4.0,40.0,852.929992675781,1,4.0,4.0,0,6.749849214638887,1,False,True
819174245,1.0,35.0,1620.0,1,4.0,2.0,1,7.390798521735676,1,True,False
819174925,5.0,58.0,3000.0,0,4.0,3.0,0,8.006700845440367,0,False,False
819174937,6.0,37.0,2187.52001953125,0,5.0,3.0,1,7.690980804193064,1,False,True
819306853,6.0,48.0,2712.0400390625,0,5.0,,1,7.905825070774321,0,True,False
819310245,6.0,60.0,734.0,0,2.0,2.0,0,6.5998704992128365,1,False,True
819321805,3.0,44.0,2000.0,0,1.0,3.0,0,7.601402334583733,0,False,False
819331325,6.0,46.0,1489.32995605469,1,4.0,2.0,1,7.306752821440304,1,True,False
819379700,4.0,48.0,2666.10009765625,0,1.0,2.0,0,7.888747055407311,0,False,True
819402045,6.0,44.0,4311.0,2,3.0,4.0,0,8.369157112588834,0,False,False
819410885,6.0,46.0,2008.0,2,1.0,4.0,0,7.605392364814934,1,False,False
819410889,5.0,47.0,3254.5,2,2.0,4.0,0,8.088101152676916,0,False,False
819442845,3.0,42.0,3040.69995117188,2,3.0,5.0,1,8.02017183257374,1,False,False
819442849,5.0,41.0,5300.0,0,1.0,1.0,1,8.575650760987806,0,False,False
819478889,4.0,31.0,1023.75,2,3.0,4.0,0,6.932203959384447,1,False,True
819478893,3.0,31.0,3184.0,1,3.0,3.0,1,8.066207568006263,0,False,False
819556494,6.0,51.0,0.0,0,4.0,2.0,0,0.0,0,False,False
819579525,6.0,48.0,3017.669921875,1,1.0,3.0,0,8.012571590133923,0,False,False
